"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3793.69831486361/ETH","TxnFee(ETH)","TxnFee(USD)","Historical $Price/ETH","Status","ErrCode","Method"
"0x4d497fbe628ad212cc7dfedb4666573c6ea99c197ad471ba3e06818f4eee982f","50471261","1717330931","2024-06-02 12:22:11","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001115","0.0422997362107293","","","","0x50a24a00",""
"0x8ea56c0f8a7eeec68f1b714e9bad664b64128059e965e6d5e1abfd15ef5d9cd6","50471276","1717330935","2024-06-02 12:22:15","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001105","0.0419203663792429","","","","0x50a24a00",""
"0x0fd4ae631ed0620ce1869cc515a6f8e64a674c1f074e399a339dbcce39cf7aac","50471292","1717330939","2024-06-02 12:22:19","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001112","0.0421859252612833","","","","0x50a24a00",""
"0x168dfeffdf9e98448bd76452c08abae143b2a7b04f7fb403bb57333f3913d1cb","50471307","1717330943","2024-06-02 12:22:23","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001105","0.0419203663792429","","","","0x50a24a00",""
"0xf03c8b0261e89852c6b481d377bd6659d86db8ea05a5989577827b94553c35a2","50471323","1717330947","2024-06-02 12:22:27","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001114","0.0422617992275806","","","","0x50a24a00",""
"0xef57080cedc39ffe8f45cb6dd080cfcbfed632d74fb0bd5a7564f95b8952a210","50471339","1717330951","2024-06-02 12:22:31","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001111","0.0421479882781347","","","","0x50a24a00",""
"0xdb1ed30c11e2190ce948d1577de648a08da2582ca7e9d033246bc87c263a35ba","50471358","1717330955","2024-06-02 12:22:35","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001111","0.0421479882781347","","","","0x50a24a00",""
"0x07246918c49d9a124a46b4caa8ccc079c5044bd38cbb76b5ae9a6dd925cab05a","50471373","1717330959","2024-06-02 12:22:39","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001111","0.0421479882781347","","","","0x50a24a00",""
"0x91916dde22a2d581a87357dce83db074ad47596218046d796dc3a6b7f6a5ba21","50471387","1717330963","2024-06-02 12:22:43","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00001114","0.0422617992275806","","","","0x50a24a00",""
"0x1a8bf3d6f10bef2ccfa36c481f08cb3731f3341a7d7f18d81350dedbb1ec7da1","50471411","1717330967","2024-06-02 12:22:47","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003505","0.13296912593597","","","","0x50a24a00",""
